da;eTime;Time;Value;;;
9/02/2021 0:00;8:58:04;19:28:04;73;confidence;1};10:30:00
9/02/2021 0:00;8:58:09;19:28:09;71;confidence;1};10:30:00
9/02/2021 0:00;8:58:14;19:28:14;72;confidence;1};10:30:00
9/02/2021 0:00;8:58:29;19:28:29;70;confidence;1};10:30:00
9/02/2021 0:00;8:58:34;19:28:34;68;confidence;1};10:30:00
9/02/2021 0:00;8:58:39;19:28:39;66;confidence;1};10:30:00
9/02/2021 0:00;8:58:44;19:28:44;65;confidence;1};10:30:00
9/02/2021 0:00;8:58:54;19:28:54;66;confidence;1};10:30:00
9/02/2021 0:00;8:59:04;19:29:04;65;confidence;1};10:30:00
9/02/2021 0:00;8:59:09;19:29:09;64;confidence;2};10:30:00
9/02/2021 0:00;8:59:19;19:29:19;64;confidence;1};10:30:00
9/02/2021 0:00;8:59:24;19:29:24;64;confidence;2};10:30:00
9/02/2021 0:00;8:59:29;19:29:29;64;confidence;2};10:30:00
9/02/2021 0:00;8:59:44;19:29:44;65;confidence;2};10:30:00
9/02/2021 0:00;8:59:49;19:29:49;64;confidence;2};10:30:00
9/02/2021 0:00;8:59:54;19:29:54;64;confidence;1};10:30:00
9/02/2021 0:00;9:00:04;19:30:04;65;confidence;2};10:30:00
9/02/2021 0:00;9:00:09;19:30:09;64;confidence;2};10:30:00
9/02/2021 0:00;9:00:14;19:30:14;63;confidence;2};10:30:00
9/02/2021 0:00;9:00:24;19:30:24;62;confidence;1};10:30:00
9/02/2021 0:00;9:00:29;19:30:29;61;confidence;1};10:30:00
9/02/2021 0:00;9:00:44;19:30:44;62;confidence;1};10:30:00
9/02/2021 0:00;9:00:49;19:30:49;63;confidence;1};10:30:00
9/02/2021 0:00;9:00:54;19:30:54;64;confidence;1};10:30:00
9/02/2021 0:00;9:00:59;19:30:59;66;confidence;1};10:30:00
9/02/2021 0:00;9:01:04;19:31:04;68;confidence;1};10:30:00
9/02/2021 0:00;9:01:09;19:31:09;66;confidence;1};10:30:00
9/02/2021 0:00;9:01:14;19:31:14;64;confidence;1};10:30:00
9/02/2021 0:00;9:01:24;19:31:24;65;confidence;1};10:30:00
9/02/2021 0:00;9:01:29;19:31:29;67;confidence;1};10:30:00
9/02/2021 0:00;9:01:34;19:31:34;66;confidence;1};10:30:00
9/02/2021 0:00;9:01:44;19:31:44;67;confidence;1};10:30:00
9/02/2021 0:00;9:01:59;19:31:59;64;confidence;1};10:30:00
9/02/2021 0:00;9:02:04;19:32:04;63;confidence;1};10:30:00
9/02/2021 0:00;9:02:19;19:32:19;63;confidence;1};10:30:00
9/02/2021 0:00;9:02:24;19:32:24;64;confidence;1};10:30:00
9/02/2021 0:00;9:02:29;19:32:29;65;confidence;1};10:30:00
9/02/2021 0:00;9:02:39;19:32:39;62;confidence;1};10:30:00
9/02/2021 0:00;9:02:49;19:32:49;66;confidence;1};10:30:00
9/02/2021 0:00;9:02:54;19:32:54;66;confidence;1};10:30:00
9/02/2021 0:00;9:02:59;19:32:59;64;confidence;1};10:30:00
9/02/2021 0:00;9:03:04;19:33:04;63;confidence;1};10:30:00
9/02/2021 0:00;9:03:09;19:33:09;65;confidence;1};10:30:00
9/02/2021 0:00;9:03:14;19:33:14;67;confidence;1};10:30:00
9/02/2021 0:00;9:03:19;19:33:19;68;confidence;1};10:30:00
9/02/2021 0:00;9:03:24;19:33:24;70;confidence;1};10:30:00
9/02/2021 0:00;9:03:29;19:33:29;75;confidence;1};10:30:00
9/02/2021 0:00;9:03:34;19:33:34;78;confidence;1};10:30:00
9/02/2021 0:00;9:03:39;19:33:39;79;confidence;1};10:30:00
9/02/2021 0:00;9:03:44;19:33:44;81;confidence;1};10:30:00
9/02/2021 0:00;9:03:49;19:33:49;80;confidence;1};10:30:00
9/02/2021 0:00;9:04:04;19:34:04;80;confidence;1};10:30:00
9/02/2021 0:00;9:04:09;19:34:09;79;confidence;1};10:30:00
9/02/2021 0:00;9:04:20;19:34:20;79;confidence;1};10:30:00
9/02/2021 0:00;9:04:26;19:34:26;82;confidence;1};10:30:00
9/02/2021 0:00;9:04:31;19:34:31;81;confidence;1};10:30:00
9/02/2021 0:00;9:04:36;19:34:36;82;confidence;1};10:30:00
9/02/2021 0:00;9:04:46;19:34:46;80;confidence;1};10:30:00
9/02/2021 0:00;9:04:51;19:34:51;82;confidence;1};10:30:00
9/02/2021 0:00;9:04:56;19:34:56;83;confidence;1};10:30:00
9/02/2021 0:00;9:05:01;19:35:01;82;confidence;1};10:30:00
9/02/2021 0:00;9:05:06;19:35:06;83;confidence;1};10:30:00
9/02/2021 0:00;9:05:11;19:35:11;85;confidence;1};10:30:00
9/02/2021 0:00;9:05:16;19:35:16;83;confidence;1};10:30:00
9/02/2021 0:00;9:05:21;19:35:21;84;confidence;1};10:30:00
9/02/2021 0:00;9:05:26;19:35:26;85;confidence;1};10:30:00
9/02/2021 0:00;9:05:31;19:35:31;83;confidence;1};10:30:00
9/02/2021 0:00;9:05:36;19:35:36;81;confidence;1};10:30:00
9/02/2021 0:00;9:05:41;19:35:41;80;confidence;1};10:30:00
9/02/2021 0:00;9:05:46;19:35:46;79;confidence;1};10:30:00
9/02/2021 0:00;9:05:51;19:35:51;78;confidence;1};10:30:00
9/02/2021 0:00;9:05:56;19:35:56;79;confidence;1};10:30:00
9/02/2021 0:00;9:06:01;19:36:01;76;confidence;1};10:30:00
9/02/2021 0:00;9:06:06;19:36:06;75;confidence;1};10:30:00
9/02/2021 0:00;9:06:11;19:36:11;71;confidence;1};10:30:00
9/02/2021 0:00;9:06:16;19:36:16;75;confidence;1};10:30:00
9/02/2021 0:00;9:06:21;19:36:21;77;confidence;1};10:30:00
9/02/2021 0:00;9:06:26;19:36:26;75;confidence;1};10:30:00
9/02/2021 0:00;9:06:31;19:36:31;72;confidence;1};10:30:00
9/02/2021 0:00;9:06:36;19:36:36;69;confidence;1};10:30:00
9/02/2021 0:00;9:06:41;19:36:41;68;confidence;1};10:30:00
9/02/2021 0:00;9:06:46;19:36:46;70;confidence;1};10:30:00
9/02/2021 0:00;9:06:51;19:36:51;71;confidence;1};10:30:00
9/02/2021 0:00;9:07:01;19:37:01;72;confidence;1};10:30:00
9/02/2021 0:00;9:07:06;19:37:06;73;confidence;1};10:30:00
9/02/2021 0:00;9:07:11;19:37:11;71;confidence;1};10:30:00
9/02/2021 0:00;9:07:16;19:37:16;69;confidence;1};10:30:00
9/02/2021 0:00;9:07:21;19:37:21;72;confidence;1};10:30:00
9/02/2021 0:00;9:07:26;19:37:26;70;confidence;1};10:30:00
9/02/2021 0:00;9:07:31;19:37:31;67;confidence;1};10:30:00
9/02/2021 0:00;9:07:41;19:37:41;69;confidence;1};10:30:00
9/02/2021 0:00;9:07:46;19:37:46;71;confidence;1};10:30:00
9/02/2021 0:00;9:07:51;19:37:51;73;confidence;1};10:30:00
9/02/2021 0:00;9:07:56;19:37:56;71;confidence;1};10:30:00
9/02/2021 0:00;9:08:01;19:38:01;72;confidence;1};10:30:00
9/02/2021 0:00;9:08:06;19:38:06;73;confidence;1};10:30:00
9/02/2021 0:00;9:08:11;19:38:11;71;confidence;1};10:30:00
9/02/2021 0:00;9:08:16;19:38:16;72;confidence;1};10:30:00
9/02/2021 0:00;9:08:26;19:38:26;76;confidence;1};10:30:00
9/02/2021 0:00;9:08:36;19:38:36;74;confidence;1};10:30:00
9/02/2021 0:00;9:08:46;19:38:46;75;confidence;1};10:30:00
9/02/2021 0:00;9:08:51;19:38:51;76;confidence;1};10:30:00
9/02/2021 0:00;9:08:56;19:38:56;77;confidence;1};10:30:00
9/02/2021 0:00;9:09:06;19:39:06;76;confidence;1};10:30:00
9/02/2021 0:00;9:09:11;19:39:11;75;confidence;1};10:30:00
9/02/2021 0:00;9:09:21;19:39:21;76;confidence;1};10:30:00
9/02/2021 0:00;9:09:26;19:39:26;72;confidence;1};10:30:00
9/02/2021 0:00;9:09:31;19:39:31;70;confidence;1};10:30:00
9/02/2021 0:00;9:09:36;19:39:36;67;confidence;1};10:30:00
9/02/2021 0:00;9:09:41;19:39:41;65;confidence;3};10:30:00
9/02/2021 0:00;9:09:46;19:39:46;64;confidence;3};10:30:00
9/02/2021 0:00;9:09:51;19:39:51;64;confidence;1};10:30:00
9/02/2021 0:00;9:09:56;19:39:56;65;confidence;1};10:30:00
9/02/2021 0:00;9:10:01;19:40:01;64;confidence;1};10:30:00
9/02/2021 0:00;9:10:06;19:40:06;68;confidence;1};10:30:00
9/02/2021 0:00;9:10:11;19:40:11;71;confidence;1};10:30:00
9/02/2021 0:00;9:10:16;19:40:16;72;confidence;1};10:30:00
9/02/2021 0:00;9:10:31;19:40:31;71;confidence;1};10:30:00
9/02/2021 0:00;9:10:36;19:40:36;74;confidence;1};10:30:00
9/02/2021 0:00;9:10:41;19:40:41;70;confidence;1};10:30:00
9/02/2021 0:00;9:10:46;19:40:46;72;confidence;1};10:30:00
9/02/2021 0:00;9:10:56;19:40:56;75;confidence;1};10:30:00
9/02/2021 0:00;9:11:01;19:41:01;73;confidence;1};10:30:00
9/02/2021 0:00;9:11:06;19:41:06;75;confidence;1};10:30:00
9/02/2021 0:00;9:11:11;19:41:11;73;confidence;1};10:30:00
9/02/2021 0:00;9:11:16;19:41:16;70;confidence;1};10:30:00
9/02/2021 0:00;9:11:21;19:41:21;68;confidence;1};10:30:00
9/02/2021 0:00;9:11:26;19:41:26;72;confidence;1};10:30:00
9/02/2021 0:00;9:11:31;19:41:31;74;confidence;1};10:30:00
9/02/2021 0:00;9:11:36;19:41:36;73;confidence;1};10:30:00
9/02/2021 0:00;9:11:41;19:41:41;74;confidence;1};10:30:00
9/02/2021 0:00;9:11:51;19:41:51;73;confidence;1};10:30:00
9/02/2021 0:00;9:12:01;19:42:01;74;confidence;1};10:30:00
9/02/2021 0:00;9:12:06;19:42:06;73;confidence;1};10:30:00
9/02/2021 0:00;9:12:16;19:42:16;71;confidence;1};10:30:00
9/02/2021 0:00;9:12:21;19:42:21;73;confidence;1};10:30:00
9/02/2021 0:00;9:12:31;19:42:31;75;confidence;1};10:30:00
9/02/2021 0:00;9:12:36;19:42:36;76;confidence;1};10:30:00
9/02/2021 0:00;9:12:41;19:42:41;80;confidence;1};10:30:00
9/02/2021 0:00;9:12:46;19:42:46;82;confidence;1};10:30:00
9/02/2021 0:00;9:12:56;19:42:56;84;confidence;1};10:30:00
9/02/2021 0:00;9:13:01;19:43:01;85;confidence;1};10:30:00
9/02/2021 0:00;9:13:11;19:43:11;86;confidence;1};10:30:00
9/02/2021 0:00;9:13:16;19:43:16;87;confidence;1};10:30:00
9/02/2021 0:00;9:13:21;19:43:21;80;confidence;1};10:30:00
9/02/2021 0:00;9:13:26;19:43:26;78;confidence;1};10:30:00
9/02/2021 0:00;9:13:31;19:43:31;75;confidence;1};10:30:00
9/02/2021 0:00;9:13:46;19:43:46;76;confidence;1};10:30:00
9/02/2021 0:00;9:13:51;19:43:51;77;confidence;1};10:30:00
9/02/2021 0:00;9:13:56;19:43:56;79;confidence;1};10:30:00
9/02/2021 0:00;9:14:01;19:44:01;77;confidence;1};10:30:00
9/02/2021 0:00;9:14:11;19:44:11;76;confidence;1};10:30:00
9/02/2021 0:00;9:14:21;19:44:21;74;confidence;1};10:30:00
9/02/2021 0:00;9:14:26;19:44:26;75;confidence;1};10:30:00
9/02/2021 0:00;9:14:31;19:44:31;77;confidence;1};10:30:00
9/02/2021 0:00;9:14:36;19:44:36;78;confidence;1};10:30:00
9/02/2021 0:00;9:14:46;19:44:46;79;confidence;1};10:30:00
9/02/2021 0:00;9:15:01;19:45:01;79;confidence;1};10:30:00
9/02/2021 0:00;9:15:16;19:45:16;79;confidence;1};10:30:00
9/02/2021 0:00;9:15:21;19:45:21;80;confidence;1};10:30:00
9/02/2021 0:00;9:15:26;19:45:26;79;confidence;1};10:30:00
9/02/2021 0:00;9:15:31;19:45:31;80;confidence;1};10:30:00
9/02/2021 0:00;9:15:36;19:45:36;81;confidence;1};10:30:00
9/02/2021 0:00;9:15:41;19:45:41;85;confidence;1};10:30:00
9/02/2021 0:00;9:15:46;19:45:46;84;confidence;1};10:30:00
9/02/2021 0:00;9:15:51;19:45:51;83;confidence;1};10:30:00
9/02/2021 0:00;9:16:06;19:46:06;81;confidence;1};10:30:00
9/02/2021 0:00;9:16:11;19:46:11;80;confidence;1};10:30:00
9/02/2021 0:00;9:16:21;19:46:21;79;confidence;1};10:30:00
9/02/2021 0:00;9:16:26;19:46:26;82;confidence;1};10:30:00
9/02/2021 0:00;9:16:36;19:46:36;83;confidence;1};10:30:00
9/02/2021 0:00;9:16:41;19:46:41;85;confidence;1};10:30:00
9/02/2021 0:00;9:16:46;19:46:46;83;confidence;1};10:30:00
9/02/2021 0:00;9:16:51;19:46:51;85;confidence;1};10:30:00
9/02/2021 0:00;9:16:56;19:46:56;84;confidence;1};10:30:00
9/02/2021 0:00;9:17:01;19:47:01;82;confidence;1};10:30:00
9/02/2021 0:00;9:17:06;19:47:06;83;confidence;1};10:30:00
9/02/2021 0:00;9:17:11;19:47:11;81;confidence;1};10:30:00
9/02/2021 0:00;9:17:16;19:47:16;82;confidence;1};10:30:00
9/02/2021 0:00;9:17:31;19:47:31;82;confidence;1};10:30:00
9/02/2021 0:00;9:17:36;19:47:36;81;confidence;1};10:30:00
9/02/2021 0:00;9:17:41;19:47:41;80;confidence;1};10:30:00
9/02/2021 0:00;9:17:51;19:47:51;81;confidence;1};10:30:00
9/02/2021 0:00;9:18:01;19:48:01;80;confidence;1};10:30:00
9/02/2021 0:00;9:18:06;19:48:06;81;confidence;1};10:30:00
9/02/2021 0:00;9:18:11;19:48:11;78;confidence;1};10:30:00
9/02/2021 0:00;9:18:16;19:48:16;80;confidence;1};10:30:00
9/02/2021 0:00;9:18:21;19:48:21;81;confidence;1};10:30:00
9/02/2021 0:00;9:18:26;19:48:26;79;confidence;1};10:30:00
9/02/2021 0:00;9:18:31;19:48:31;80;confidence;1};10:30:00
9/02/2021 0:00;9:18:36;19:48:36;79;confidence;1};10:30:00
9/02/2021 0:00;9:18:41;19:48:41;80;confidence;1};10:30:00
9/02/2021 0:00;9:18:46;19:48:46;83;confidence;1};10:30:00
9/02/2021 0:00;9:18:51;19:48:51;82;confidence;1};10:30:00
9/02/2021 0:00;9:19:01;19:49:01;83;confidence;1};10:30:00
9/02/2021 0:00;9:19:06;19:49:06;78;confidence;1};10:30:00
9/02/2021 0:00;9:19:11;19:49:11;77;confidence;1};10:30:00
9/02/2021 0:00;9:19:26;19:49:26;76;confidence;1};10:30:00
9/02/2021 0:00;9:19:31;19:49:31;77;confidence;1};10:30:00
9/02/2021 0:00;9:19:36;19:49:36;76;confidence;1};10:30:00
9/02/2021 0:00;9:19:41;19:49:41;77;confidence;1};10:30:00
9/02/2021 0:00;9:19:51;19:49:51;82;confidence;1};10:30:00
9/02/2021 0:00;9:20:06;19:50:06;80;confidence;1};10:30:00
9/02/2021 0:00;9:20:11;19:50:11;78;confidence;1};10:30:00
9/02/2021 0:00;9:20:16;19:50:16;76;confidence;1};10:30:00
9/02/2021 0:00;9:20:26;19:50:26;75;confidence;1};10:30:00
9/02/2021 0:00;9:20:31;19:50:31;76;confidence;1};10:30:00
9/02/2021 0:00;9:20:36;19:50:36;78;confidence;1};10:30:00
9/02/2021 0:00;9:20:41;19:50:41;80;confidence;1};10:30:00
9/02/2021 0:00;9:20:46;19:50:46;78;confidence;1};10:30:00
9/02/2021 0:00;9:20:51;19:50:51;79;confidence;1};10:30:00
9/02/2021 0:00;9:20:56;19:50:56;78;confidence;1};10:30:00
9/02/2021 0:00;9:21:01;19:51:01;77;confidence;1};10:30:00
9/02/2021 0:00;9:21:06;19:51:06;75;confidence;1};10:30:00
9/02/2021 0:00;9:21:11;19:51:11;76;confidence;1};10:30:00
9/02/2021 0:00;9:21:16;19:51:16;78;confidence;1};10:30:00
9/02/2021 0:00;9:21:21;19:51:21;77;confidence;1};10:30:00
9/02/2021 0:00;9:21:26;19:51:26;80;confidence;1};10:30:00
9/02/2021 0:00;9:21:31;19:51:31;77;confidence;1};10:30:00
9/02/2021 0:00;9:21:36;19:51:36;78;confidence;1};10:30:00
9/02/2021 0:00;9:21:41;19:51:41;77;confidence;1};10:30:00
9/02/2021 0:00;9:21:46;19:51:46;76;confidence;1};10:30:00
9/02/2021 0:00;9:21:51;19:51:51;79;confidence;1};10:30:00
9/02/2021 0:00;9:22:06;19:52:06;80;confidence;1};10:30:00
9/02/2021 0:00;9:22:16;19:52:16;79;confidence;1};10:30:00
9/02/2021 0:00;9:22:21;19:52:21;80;confidence;1};10:30:00
9/02/2021 0:00;9:22:26;19:52:26;79;confidence;1};10:30:00
9/02/2021 0:00;9:22:41;19:52:41;79;confidence;1};10:30:00
9/02/2021 0:00;9:22:46;19:52:46;78;confidence;1};10:30:00
9/02/2021 0:00;9:22:51;19:52:51;79;confidence;1};10:30:00
9/02/2021 0:00;9:23:06;19:53:06;76;confidence;1};10:30:00
9/02/2021 0:00;9:23:11;19:53:11;75;confidence;1};10:30:00
9/02/2021 0:00;9:23:16;19:53:16;74;confidence;1};10:30:00
9/02/2021 0:00;9:23:21;19:53:21;77;confidence;1};10:30:00
9/02/2021 0:00;9:23:26;19:53:26;74;confidence;1};10:30:00
9/02/2021 0:00;9:23:31;19:53:31;73;confidence;1};10:30:00
9/02/2021 0:00;9:23:36;19:53:36;71;confidence;1};10:30:00
9/02/2021 0:00;9:23:41;19:53:41;72;confidence;1};10:30:00
9/02/2021 0:00;9:23:46;19:53:46;73;confidence;1};10:30:00
9/02/2021 0:00;9:23:51;19:53:51;79;confidence;1};10:30:00
9/02/2021 0:00;9:23:56;19:53:56;80;confidence;1};10:30:00
9/02/2021 0:00;9:24:06;19:54:06;82;confidence;1};10:30:00
9/02/2021 0:00;9:24:11;19:54:11;81;confidence;1};10:30:00
9/02/2021 0:00;9:24:16;19:54:16;83;confidence;1};10:30:00
9/02/2021 0:00;9:24:21;19:54:21;84;confidence;1};10:30:00
9/02/2021 0:00;9:24:26;19:54:26;83;confidence;1};10:30:00
9/02/2021 0:00;9:24:31;19:54:31;84;confidence;1};10:30:00
9/02/2021 0:00;9:24:41;19:54:41;82;confidence;1};10:30:00
9/02/2021 0:00;9:24:56;19:54:56;81;confidence;1};10:30:00
9/02/2021 0:00;9:25:01;19:55:01;80;confidence;1};10:30:00
9/02/2021 0:00;9:25:06;19:55:06;79;confidence;1};10:30:00
9/02/2021 0:00;9:25:11;19:55:11;76;confidence;1};10:30:00
9/02/2021 0:00;9:25:16;19:55:16;77;confidence;1};10:30:00
9/02/2021 0:00;9:25:21;19:55:21;76;confidence;1};10:30:00
9/02/2021 0:00;9:25:31;19:55:31;77;confidence;1};10:30:00
9/02/2021 0:00;9:25:41;19:55:41;78;confidence;1};10:30:00
9/02/2021 0:00;9:25:46;19:55:46;77;confidence;1};10:30:00
9/02/2021 0:00;9:25:51;19:55:51;79;confidence;1};10:30:00
9/02/2021 0:00;9:25:56;19:55:56;81;confidence;1};10:30:00
9/02/2021 0:00;9:26:06;19:56:06;82;confidence;1};10:30:00
9/02/2021 0:00;9:26:11;19:56:11;83;confidence;1};10:30:00
9/02/2021 0:00;9:26:16;19:56:16;82;confidence;1};10:30:00
9/02/2021 0:00;9:26:21;19:56:21;81;confidence;1};10:30:00
9/02/2021 0:00;9:26:31;19:56:31;79;confidence;1};10:30:00
9/02/2021 0:00;9:26:36;19:56:36;81;confidence;1};10:30:00
9/02/2021 0:00;9:26:46;19:56:46;80;confidence;1};10:30:00
9/02/2021 0:00;9:26:56;19:56:56;82;confidence;1};10:30:00
9/02/2021 0:00;9:27:06;19:57:06;84;confidence;1};10:30:00
9/02/2021 0:00;9:27:11;19:57:11;82;confidence;1};10:30:00
9/02/2021 0:00;9:27:16;19:57:16;79;confidence;1};10:30:00
9/02/2021 0:00;9:27:21;19:57:21;77;confidence;1};10:30:00
9/02/2021 0:00;9:27:26;19:57:26;75;confidence;1};10:30:00
9/02/2021 0:00;9:27:31;19:57:31;74;confidence;1};10:30:00
9/02/2021 0:00;9:27:36;19:57:36;78;confidence;1};10:30:00
9/02/2021 0:00;9:27:46;19:57:46;80;confidence;1};10:30:00
9/02/2021 0:00;9:27:51;19:57:51;83;confidence;1};10:30:00
9/02/2021 0:00;9:27:56;19:57:56;82;confidence;1};10:30:00
9/02/2021 0:00;9:28:01;19:58:01;84;confidence;1};10:30:00
9/02/2021 0:00;9:28:06;19:58:06;82;confidence;1};10:30:00
9/02/2021 0:00;9:28:11;19:58:11;77;confidence;1};10:30:00
9/02/2021 0:00;9:28:16;19:58:16;76;confidence;1};10:30:00
9/02/2021 0:00;9:28:21;19:58:21;69;confidence;1};10:30:00
9/02/2021 0:00;9:28:26;19:58:26;72;confidence;1};10:30:00
9/02/2021 0:00;9:28:41;19:58:41;75;confidence;1};10:30:00
9/02/2021 0:00;9:28:56;19:58:56;76;confidence;1};10:30:00
9/02/2021 0:00;9:29:01;19:59:01;74;confidence;1};10:30:00
9/02/2021 0:00;9:29:06;19:59:06;77;confidence;1};10:30:00
9/02/2021 0:00;9:29:11;19:59:11;75;confidence;1};10:30:00
9/02/2021 0:00;9:29:16;19:59:16;76;confidence;1};10:30:00
9/02/2021 0:00;9:29:21;19:59:21;79;confidence;1};10:30:00
9/02/2021 0:00;9:29:36;19:59:36;78;confidence;1};10:30:00
9/02/2021 0:00;9:29:41;19:59:41;77;confidence;1};10:30:00
9/02/2021 0:00;9:29:46;19:59:46;78;confidence;1};10:30:00
9/02/2021 0:00;9:30:01;20:00:01;79;confidence;1};10:30:00
9/02/2021 0:00;9:30:16;20:00:16;77;confidence;1};10:30:00
9/02/2021 0:00;9:30:21;20:00:21;75;confidence;1};10:30:00
9/02/2021 0:00;9:30:26;20:00:26;78;confidence;1};10:30:00
9/02/2021 0:00;9:30:31;20:00:31;77;confidence;1};10:30:00
9/02/2021 0:00;9:30:36;20:00:36;79;confidence;1};10:30:00
9/02/2021 0:00;9:30:41;20:00:41;80;confidence;1};10:30:00
9/02/2021 0:00;9:30:46;20:00:46;79;confidence;1};10:30:00
9/02/2021 0:00;9:30:51;20:00:51;76;confidence;1};10:30:00
9/02/2021 0:00;9:30:56;20:00:56;73;confidence;1};10:30:00
9/02/2021 0:00;9:31:01;20:01:01;72;confidence;1};10:30:00
9/02/2021 0:00;9:31:06;20:01:06;73;confidence;1};10:30:00
9/02/2021 0:00;9:31:16;20:01:16;71;confidence;1};10:30:00
9/02/2021 0:00;9:31:21;20:01:21;74;confidence;1};10:30:00
9/02/2021 0:00;9:31:26;20:01:26;70;confidence;1};10:30:00
9/02/2021 0:00;9:31:31;20:01:31;73;confidence;1};10:30:00
9/02/2021 0:00;9:31:36;20:01:36;72;confidence;1};10:30:00
9/02/2021 0:00;9:31:41;20:01:41;70;confidence;1};10:30:00
9/02/2021 0:00;9:31:46;20:01:46;72;confidence;1};10:30:00
9/02/2021 0:00;9:31:51;20:01:51;71;confidence;1};10:30:00
9/02/2021 0:00;9:31:56;20:01:56;76;confidence;1};10:30:00
9/02/2021 0:00;9:32:06;20:02:06;78;confidence;1};10:30:00
9/02/2021 0:00;9:32:21;20:02:21;77;confidence;1};10:30:00
9/02/2021 0:00;9:32:31;20:02:31;79;confidence;1};10:30:00
9/02/2021 0:00;9:32:41;20:02:41;77;confidence;1};10:30:00
9/02/2021 0:00;9:32:46;20:02:46;78;confidence;1};10:30:00
9/02/2021 0:00;9:32:51;20:02:51;77;confidence;1};10:30:00
9/02/2021 0:00;9:32:56;20:02:56;80;confidence;1};10:30:00
9/02/2021 0:00;9:33:01;20:03:01;79;confidence;1};10:30:00
9/02/2021 0:00;9:33:06;20:03:06;82;confidence;1};10:30:00
9/02/2021 0:00;9:33:11;20:03:11;80;confidence;1};10:30:00
9/02/2021 0:00;9:33:16;20:03:16;79;confidence;1};10:30:00
9/02/2021 0:00;9:33:26;20:03:26;78;confidence;1};10:30:00
9/02/2021 0:00;9:33:41;20:03:41;79;confidence;1};10:30:00
9/02/2021 0:00;9:33:51;20:03:51;83;confidence;1};10:30:00
9/02/2021 0:00;9:33:56;20:03:56;81;confidence;1};10:30:00
9/02/2021 0:00;9:34:01;20:04:01;85;confidence;1};10:30:00
9/02/2021 0:00;9:34:06;20:04:06;83;confidence;1};10:30:00
9/02/2021 0:00;9:34:11;20:04:11;84;confidence;1};10:30:00
9/02/2021 0:00;9:34:16;20:04:16;83;confidence;1};10:30:00
9/02/2021 0:00;9:34:21;20:04:21;82;confidence;1};10:30:00
9/02/2021 0:00;9:34:26;20:04:26;81;confidence;1};10:30:00
9/02/2021 0:00;9:34:31;20:04:31;83;confidence;1};10:30:00
9/02/2021 0:00;9:34:41;20:04:41;81;confidence;1};10:30:00
9/02/2021 0:00;9:34:46;20:04:46;83;confidence;1};10:30:00
9/02/2021 0:00;9:34:51;20:04:51;80;confidence;1};10:30:00
9/02/2021 0:00;9:34:56;20:04:56;81;confidence;1};10:30:00
9/02/2021 0:00;9:35:01;20:05:01;79;confidence;1};10:30:00
9/02/2021 0:00;9:35:06;20:05:06;82;confidence;1};10:30:00
9/02/2021 0:00;9:35:16;20:05:16;84;confidence;1};10:30:00
9/02/2021 0:00;9:35:21;20:05:21;83;confidence;1};10:30:00
9/02/2021 0:00;9:35:26;20:05:26;85;confidence;1};10:30:00
9/02/2021 0:00;9:35:41;20:05:41;82;confidence;1};10:30:00
9/02/2021 0:00;9:35:51;20:05:51;85;confidence;1};10:30:00
9/02/2021 0:00;9:36:01;20:06:01;86;confidence;1};10:30:00
9/02/2021 0:00;9:36:06;20:06:06;88;confidence;1};10:30:00
9/02/2021 0:00;9:36:11;20:06:11;86;confidence;1};10:30:00
9/02/2021 0:00;9:36:16;20:06:16;88;confidence;1};10:30:00
9/02/2021 0:00;9:36:21;20:06:21;87;confidence;1};10:30:00
9/02/2021 0:00;9:36:31;20:06:31;84;confidence;1};10:30:00
9/02/2021 0:00;9:36:36;20:06:36;81;confidence;1};10:30:00
9/02/2021 0:00;9:36:41;20:06:41;73;confidence;1};10:30:00
9/02/2021 0:00;9:36:51;20:06:51;72;confidence;1};10:30:00
9/02/2021 0:00;9:36:56;20:06:56;70;confidence;1};10:30:00
9/02/2021 0:00;9:37:01;20:07:01;69;confidence;1};10:30:00
9/02/2021 0:00;9:37:06;20:07:06;72;confidence;1};10:30:00
9/02/2021 0:00;9:37:11;20:07:11;69;confidence;1};10:30:00
9/02/2021 0:00;9:37:21;20:07:21;70;confidence;1};10:30:00
9/02/2021 0:00;9:37:26;20:07:26;73;confidence;1};10:30:00
9/02/2021 0:00;9:37:36;20:07:36;72;confidence;1};10:30:00
9/02/2021 0:00;9:37:41;20:07:41;70;confidence;1};10:30:00
9/02/2021 0:00;9:37:46;20:07:46;66;confidence;1};10:30:00
9/02/2021 0:00;9:37:51;20:07:51;65;confidence;1};10:30:00
9/02/2021 0:00;9:37:56;20:07:56;64;confidence;1};10:30:00
9/02/2021 0:00;9:38:06;20:08:06;67;confidence;1};10:30:00
9/02/2021 0:00;9:38:11;20:08:11;72;confidence;1};10:30:00
9/02/2021 0:00;9:38:26;20:08:26;70;confidence;1};10:30:00
9/02/2021 0:00;9:38:36;20:08:36;71;confidence;1};10:30:00
9/02/2021 0:00;9:38:51;20:08:51;74;confidence;1};10:30:00
9/02/2021 0:00;9:38:56;20:08:56;70;confidence;1};10:30:00
9/02/2021 0:00;9:39:01;20:09:01;71;confidence;2};10:30:00
9/02/2021 0:00;9:39:06;20:09:06;68;confidence;2};10:30:00
9/02/2021 0:00;9:39:11;20:09:11;67;confidence;1};10:30:00
9/02/2021 0:00;9:39:21;20:09:21;68;confidence;1};10:30:00
